OPCODE;MAINOUTITEMCODE;PRODQTY;REMAINQTY;PRODSTART;PRODEND;MAINRESOURCE;MASTEROPCODE;DEPARTMENT;PREVOPCODE;NEXTOPCODE
"M490292:10";"1058061";"7.000000000000";"None";"2017-03-10 23:13:18";"2017-03-10 23:17:30";"torulaser_trumpf";"torulaser1";"LME";"I_104828:10";"M497115:10;M498113:10";
"M490053:30";"2154950";"3.000000000000";"None";"2017-03-10 23:17:00";"2017-03-10 23:24:30";"lehepainutuspingid";"lehepainu1";"LME";"M469588:20;M490149:20";"M491088:10";
"M461713:10";"2133540-10";"19.000000000000";"None";"2017-03-10 23:17:12";"2017-03-10 23:21:00";"saeoperaatorid_3";"saagimine1";"TOR";"I_106374:10";"M461680:20";
"M498411:10";"21774-C";"50.000000000000";"None";"2017-03-10 23:17:30";"2017-03-10 23:40:00";"torulaser_trumpf";"torulaser1";"LME";"I_113961:10";"M489773:10";
"M472873:10";"2420182-10";"10.000000000000";"None";"2017-03-10 23:18:28";"2017-03-10 23:21:48";"lehepainutuspingid";"lehepainu1";"LME";"M472954:20";"M472792:20";
"M461731:40";"ENG053304-001-40";"30.000000000000";"30.000000000000";"2017-03-10 23:19:00";"2017-03-10 23:40:00";"krasside_eemaldajad";"krasside1";"TOR";"M461746:30";"M461707:50";
"M452370:40";"ENG054578-001-40";"30.000000000000";"None";"2017-03-10 23:19:00";"2017-03-10 23:40:00";"krasside_eemaldajad";"krasside1";"TOR";"M452392:30";"M452337:50";
"M490530:50";"8185500-50";"10.000000000000";"None";"2017-03-10 23:20:00";"2017-03-10 23:40:00";"passiveerijad";"passiveer1";"RKO";"M490567:40";"M490472:60";
"M461680:20";"2133540-20";"19.000000000000";"None";"2017-03-10 23:21:00";"2017-03-10 23:40:00";"torupainutajad";"torupainu1";"TOR";"M461713:10";"M461646:30";
"M472792:20";"2420182";"10.000000000000";"None";"2017-03-10 23:21:48";"2017-03-10 23:25:54";"haavel_rv";"haaveldus1";"RKO";"M472873:10";"M472734:10";
"M472872:10";"2420181-10";"10.000000000000";"None";"2017-03-10 23:22:34";"2017-03-10 23:25:54";"lehepainutuspingid";"lehepainu1";"LME";"M472954:20";"M472791:20";
"M472851:10";"2420172-10";"10.000000000000";"None";"2017-03-10 23:24:30";"2017-03-10 23:30:00";"lehepainutuspingid";"lehepainu1";"LME";"M472925:20";"M472763:20";
"M449926:25";"1061980-25";"15.000000000000";"None";"2017-03-10 23:25:00";"2017-03-10 23:40:00";"krasside_eemaldajad";"krasside1";"TOR";"M449936:20";"M449915:30";
"M472791:20";"2420181";"10.000000000000";"None";"2017-03-10 23:25:54";"2017-03-10 23:30:00";"haavel_rv";"haaveldus1";"RKO";"M472872:10";"M472734:10";
"M472850:10";"2420171-10";"10.000000000000";"None";"2017-03-10 23:29:30";"2017-03-10 23:35:00";"lehepainutuspingid";"lehepainu1";"LME";"M472925:20";"M472762:20";
"M472763:20";"2420172";"10.000000000000";"None";"2017-03-10 23:30:00";"2017-03-10 23:35:00";"haavel_rv";"haaveldus1";"RKO";"M472851:10";"M472734:10";
"M469522:30";"2154960";"2.000000000000";"2.000000000000";"2017-03-10 23:32:00";"2017-03-10 23:37:00";"lehepainutuspingid";"lehepainu1";"LME";"M490150:20";"M491088:10;M497098:10";
"M472795:30";"2420500";"20.000000000000";"None";"2017-03-10 23:33:48";"2017-03-10 23:36:36";"elektropoleerliin";"elektropo1";"RKO";"M472876:20";"M472734:10";
"M496516:10";"2131160";"20.000000000000";"None";"2017-03-10 23:34:00";"2017-03-10 23:40:00";"01_laserlõikuspink_fo";"laserlõik1";"LME";"I_107352:10";"M496511:10";
"M472762:20";"2420171";"10.000000000000";"None";"2017-03-10 23:35:00";"2017-03-10 23:40:00";"haavel_rv";"haaveldus1";"RKO";"M472850:10";"M472734:10";
"M469521:30";"2154950";"2.000000000000";"2.000000000000";"2017-03-10 23:35:00";"2017-03-10 23:40:00";"lehepainutuspingid";"lehepainu1";"LME";"M490149:20";"M491088:10;M497098:10";
"M496532:20";"2131503";"10.000000000000";"None";"2017-03-10 23:35:18";"2017-03-10 23:40:00";"krasside_eemaldajad";"krasside1";"LME";"M496575:10";"M496517:10";
"M472794:70";"2420192";"10.000000000000";"None";"2017-03-10 23:36:36";"2017-03-10 23:38:18";"elektropoleerliin";"elektropo1";"RKO";"M472875:60";"M472734:10";
"M489651:40";"2154980";"3.000000000000";"None";"2017-03-10 23:37:00";"2017-03-10 23:40:00";"lehepainutuspingid";"lehepainu1";"LME";"M489843:30";"M497011:10;M497288:10";
"M484870:10";"2125843";"9.000000000000";"None";"2017-03-10 23:37:18";"2017-03-10 23:40:00";"03_laserlõikuspink_trumpf";"laserlõik1";"LME";"I_4.0RL_UNI:10";"M484810:10";
"M484698:20";"2147073";"4.000000000000";"None";"2017-03-10 23:37:24";"2017-03-10 23:40:00";"krasside_eemaldajad";"krasside1";"LME";"M484790:10";"M484613:10";
"M452022:20";"2152940-20";"22.000000000000";"None";"2017-03-10 23:37:48";"2017-03-10 23:40:00";"timesavers";"krasside1";"LME";"M452042:10";"M452004:30";
"M440662:20";"2153011-20";"6.000000000000";"None";"2017-03-10 23:38:12";"2017-03-10 23:40:00";"timesavers";"krasside1";"LME";"M440699:10";"M440632:30";
"M472793:70";"2420191";"10.000000000000";"None";"2017-03-10 23:38:18";"2017-03-10 23:40:00";"elektropoleerliin";"elektropo1";"RKO";"M472874:60";"M472734:10";
"M445911:30";"1066400-30";"10.000000000000";"10.000000000000";"2017-03-10 23:38:22";"2017-03-13 06:43:22";"saeoperaatorid_3";"mõõtulõik1";"TOR";"M445916:20";"M445902:40";
"M484578:20";"2143590";"3.000000000000";"3.000000000000";"2017-03-10 23:39:06";"2017-03-10 23:40:00";"krasside_eemaldajad";"krasside1";"LME";"M484682:10";"M484503:10";
"M451928:20";"2155000";"4.000000000000";"None";"2017-03-10 23:39:48";"2017-03-10 23:40:00";"timesavers";"krasside1";"LME";"M451986:10";"M497049:10";
"M451929:20";"2155010";"4.000000000000";"None";"2017-03-10 23:39:48";"2017-03-10 23:40:00";"timesavers";"krasside1";"LME";"M451987:10";"M497049:10";
"M451930:20";"2155020";"4.000000000000";"None";"2017-03-10 23:39:48";"2017-03-10 23:40:00";"timesavers";"krasside1";"LME";"M451988:10";"M497049:10";
"OT00109903_2:10";"3800840";"100.000000000000";"None";"2017-03-11 02:00:00";"2017-03-11 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M453084:10";
"OT00109966_1:10";"113816";"150.000000000000";"None";"2017-03-11 02:00:00";"2017-03-11 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M499377:10";
"OT00109966_2:10";"114025";"100.000000000000";"None";"2017-03-11 02:00:00";"2017-03-11 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M455580:10;M447639:10;M491003:20";
"OT00110009_2:10";"SK0010092";"2000.000000000000";"None";"2017-03-11 02:00:00";"2017-03-11 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M489439:10;M497268:10";
"OT00109975_1:10";"3007240";"150.000000000000";"None";"2017-03-11 02:00:00";"2017-03-11 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M491842:10";
"OT00109975_2:10";"3007250";"150.000000000000";"None";"2017-03-11 02:00:00";"2017-03-11 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M491842:10";
"OT00109975_3:10";"3007260";"500.000000000000";"None";"2017-03-11 02:00:00";"2017-03-11 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M491843:10";
"OT00109975_4:10";"3007270";"93.000000000000";"None";"2017-03-11 02:00:00";"2017-03-11 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M491844:10";
"OT00109975_5:10";"3007280";"83.000000000000";"None";"2017-03-11 02:00:00";"2017-03-11 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M491845:10";
"OT00109975_6:10";"3007340";"200.000000000000";"None";"2017-03-11 02:00:00";"2017-03-11 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M491840:10;M491841:10";
"OT00110034_5:10";"3006220";"30.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"None";
"OT00110008_1:10";"3001950";"100.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"MT00115229_3:10";
"OT00110002_1:10";"3002050";"100.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"MT00115229_2:10";
"OT00110002_3:10";"3001920";"100.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M498956:10";
"OT00109993_2:10";"113085";"25.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M501860:10";
"OT00109994_2:10";"114358";"100.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M491001:10;M484324:10;M484335:10;M499377:10";
"OT00109994_3:10";"114359";"25.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M491012:20;M453712:60;M484349:50;M472726:40;M484348:50;M460280:10;M460263:60;M437277:10;M456193:40;M472732:20;M472733:20;M491003:20;M484350:10";
"OT00109993_3:10";"113296";"50.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"None";
"OT00109993_4:10";"113458";"10.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"None";
"OT00109993_5:10";"113591";"100.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"None";
"OT00109994_1:10";"101015";"600.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"None";
"OT00110061_6:10";"101099";"30.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M498863:10;M498864:10;M500024:10;M500025:10;M500026:10";
"OT00110061_3:10";"110468";"35.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M484283:10";
"OT00110054_1:10";"113590";"60.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"None";
"OT00110054_2:10";"113072";"20.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"None";
"OT00110029_1:10";"62913-A";"500.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M498328:10;M498329:10;M498330:10";
"OT00109890_1:10";"114747";"30.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M481560:10";
"OT00109850_1:10";"3006080";"500.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M490381:10;M501918:10";
"OT00109907_1:10";"3401100";"50.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"None";
"OT00109907_2:10";"3800060";"100.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"None";
"OT00109636_10:10";"112363";"45.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"LTT00003379:10";
"OT00109673_1:10";"107934";"210.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"None";
"OT00109674_1:10";"105241";"492.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M490287:10;M490391:10;M487612:10;M490282:10;M490276:10;M490288:10;M490392:10;M487613:10;M496239:10;M496237:10;M490289:10;M496267:10;M496244:10";
"OT00109516_2:10";"104640";"168.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"None";
"OT00109516_4:10";"104640";"300.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"None";
"OT00109355_1:10";"110873";"50.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"M436205:10;M497198:10;M497199:10";
"OT00109846_3:10";"3002290";"500.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"None";
"OT00109993_1:10";"111789";"100.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"None";
"OT00110036_1:10";"2109020";"715.000000000000";"None";"2017-03-12 02:00:00";"2017-03-12 08:00:00";"DefaultInventoryResource";"None";"None";"None";"None";
"MT00114956_2:10";"None";"1.000000000000";"None";"2017-03-12 18:00:00";"2017-03-13 00:00:00";"DefaultSalesResource";"None";"None";"M500010:10";"None";
"MT00114954_2:10";"None";"1.000000000000";"None";"2017-03-12 18:00:00";"2017-03-13 00:00:00";"DefaultSalesResource";"None";"None";"M500010:10";"None";
"P191956:10";"2167270";"26.000000000000";"None";"2017-03-13 02:00:00";"2017-03-15 02:00:00";"DefaultPurchaseResource";"None";"None";"None";"M490919:10";
"M447426:20";"5010620";"12.000000000000";"None";"2017-03-13 06:00:00";"2017-03-13 08:00:00";"lukksepad";"rihtimine1";"RKE";"M447470:10";"M476056:10";
"M450019:10";"864152";"5.000000000000";"None";"2017-03-13 06:00:00";"2017-03-13 07:40:00";"pakkijad_lõv";"pakkimine1";"LÕV";"M453708:50;M453709:10";"MT00114715_15.5:10";
"M447662:10";"888569";"10.000000000000";"None";"2017-03-13 06:00:00";"2017-03-13 09:00:00";"pakkijad_lõv";"pakkimine1";"LÕV";"M453732:50;M453733:10;I_114402:10";"None";
"M453084:10";"8187159";"25.000000000000";"None";"2017-03-13 06:00:00";"2017-03-13 08:05:00";"laotöö.jad";"komplekte1";"LADU";"P191727:10;I_5417621:10;M450814:10;I_5417622:10;M450815:10;I_3800840:10;OT00109903_2:10;I_3800060:10;OT00109920_5:10;I_100731:10;OT00109909_1:10;I_105033:10;OT00109922_5:10;I_100659:10;I_100619:10;I_100626:10;OT00109588_5:10";"M482836:10;M450743:10";
"M454124:10";"864620";"1.000000000000";"None";"2017-03-13 06:00:00";"2017-03-13 06:22:00";"pakkijad_lõv";"pakkimine1";"LÕV";"I_8646209:10;M457265:30;M457266:30;I_114368:10;OT00109971_5:10";"MT00114877_32:10";
"M455580:10";"864168";"5.000000000000";"None";"2017-03-13 06:00:00";"2017-03-13 08:55:00";"pakkijad_lõv";"pakkimine1";"LÕV";"M455594:50;I_101015:10;OT00110021_1:10;I_114025:10;OT00109966_2:10;M455595:10";"MT00114985_28:10;MT00114986_1:10";
"M445646:50";"8603713";"31.000000000000";"31.000000000000";"2017-03-13 06:00:00";"2017-03-13 21:05:57";"käsipoleerijad";"poleerimi1";"LÕV";"M421998:40;M445658:40";"M444981:10";
"M459779:30";"1050670";"50.000000000000";"50.000000000000";"2017-03-13 06:00:00";"2017-03-15 12:20:00";"masinpoleerijad";"eelpoleer1";"LÕV";"W_1050670-20:10";"M463039:20;M463038:20";
"M441056:25";"901250-25";"50.000000000000";"None";"2017-03-13 06:00:00";"2017-03-13 09:20:00";"sammaspuurpingid";"keermesta1";"ETV";"M441117:20;M489589:20";"M440942:30";
"M484304:10";"888569";"10.000000000000";"None";"2017-03-13 06:00:00";"2017-03-13 09:00:00";"pakkijad_lõv";"pakkimine1";"LÕV";"M453732:50;M453733:10;I_114402:10";"MT00114682_1:10";
"M469092:10";"8110209";"5.000000000000";"None";"2017-03-13 06:00:00";"2017-03-13 06:25:00";"laotöö.jad";"komplekte1";"LADU";"I_2416361:10;I_2416362:10;M469120:20;M469121:20;I_2416301:10;M469110:20;I_2416302:10;M469111:20;I_5414280:10;M469119:20;M469114:20;M469115:20;I_2416110:10;I_2416070:10;I_3801150:10;I_3801180:10;I_110807:10;OT00109717_3:10;I_100837:10;OT00109806_4:10;OT00110016_2:10;I_100633:10;I_100612:10;OT00109806_3:10;OT00110049_1:10;I_101013:10";"M469077:10";
"M471782:10";"818345";"3.000000000000";"None";"2017-03-13 06:00:00";"2017-03-13 07:33:00";"pakkijad_lõv";"pakkimine1";"LÕV";"M472711:30;M472712:10;I_107432:10";"MT00114985_11:10";
"M490381:10";"5018750-10";"120.000000000000";"None";"2017-03-13 06:00:00";"2017-03-13 07:36:00";"lukksepad";"pressimin1";"RKE";"M426955:20;M478286:20;I_3006080:10;OT00109850_1:10";"M490335:20";
"M489439:10";"911207-10";"2600.000000000000";"None";"2017-03-13 06:00:00";"2017-03-16 20:50:20";"keev_093_1_mmk";"keevitami1";"ETV";"M459977:10;OT00109578_1:10;OT00110009_2:10";"M489263:20;M489264:20";
"M498869:10";"904040-10";"25.000000000000";"None";"2017-03-13 06:00:00";"2017-03-13 08:05:00";"Keevitajad_TIG";"punktimin1";"RKE";"M498890:10;M498891:10;M498887:20;OT00109973_1:10;OT00109976_3:10";"M454107:20";
"M499008:10";"9011010-10";"1.000000000000";"None";"2017-03-13 06:00:00";"2017-03-13 06:05:00";"Keevitajad_TIG";"punktimin1";"RKE";"I_3001410-a:10;M488177:40";"M498943:20";
"M495257:20";"904050";"3.000000000000";"None";"2017-03-13 06:00:00";"2017-03-13 06:51:00";"keev_rob_ps1";"robotkeev1";"RKE";"M498870:10";"MT00114804_1:10";
"M489932:30";"5009360-30";"15.000000000000";"None";"2017-03-13 06:06:31";"2017-03-13 12:56:31";"käsipoleerijad";"lihvimine1";"MMK";"M489990:20";"M452280:40";
"M484554:10";"8356400-10";"5.000000000000";"None";"2017-03-13 06:12:48";"2017-03-13 11:30:18";"otk_keevitaja_tig";"OTtorkeev1";"RKE";"M484649:40;M484650:60;M484651:60;M484652:30;M484653:30;I_2300100:10;M446844:30;I_2114860:10;M484753:30";"M484465:20";
"M483776:10";"8686009";"15.000000000000";"None";"2017-03-13 06:15:00";"2017-03-13 07:30:00";"laotöö.jad";"komplekte1";"LADU";"P191698:10;I_2418701:10;I_2418702:10;M437323:20;M493343:20;I_2901040:10;OT00109827_2:10;I_100724:10;OT00109920_7:10;OT00109806_3:10;OT00110049_1:10;I_888520:10";"M437260:10";
"M496517:10";"2131500";"10.000000000000";"None";"2017-03-13 06:16:30";"2017-03-13 06:53:00";"lehepainutuspingid";"lehepainu1";"LME";"M496532:20";"M496511:10";
"M460749:10";"864620";"2.000000000000";"None";"2017-03-13 06:22:00";"2017-03-13 07:06:00";"pakkijad_lõv";"pakkimine1";"LÕV";"I_8646209:10;M457265:30;M457266:30;I_114368:10;OT00109769_1:10;OT00109971_5:10";"MT00114815_10:10;MT00114877_32:10";
"M452118:30";"910607-30";"15.000000000000";"None";"2017-03-13 06:22:00";"2017-03-13 09:22:00";"seadmeoperaatorid";"puhastami1";"ETV";"M452149:20";"LTT00003370:40";
"M461664:10";"2846484-000";"120.000000000000";"None";"2017-03-13 06:25:00";"2017-03-13 06:55:00";"03_laserlõikuspink_trumpf";"laserlõik1";"LME";"I_100066:10";"M489478:10";
"M445902:40";"1066400-40";"10.000000000000";"10.000000000000";"2017-03-13 06:43:22";"2017-03-13 07:13:22";"lukksepad";"a_märkimi1";"TOR";"M445911:30";"M445891:50";
"M454108:20";"904050";"25.000000000000";"None";"2017-03-13 06:51:00";"2017-03-13 14:46:00";"keev_rob_ps1";"robotkeev1";"RKE";"M498870:10;M498871:10";"MT00114804_1:10";
"M484477:20";"2132523";"15.000000000000";"None";"2017-03-13 06:57:03";"2017-03-13 07:06:30";"krasside_eemaldajad";"krasside1";"LME";"M484591:10";"M484382:10";
"LTT00003531:10";"864620";"10.000000000000";"None";"2017-03-13 07:06:00";"2017-03-13 11:36:00";"pakkijad_lõv";"pakkimine1";"LÕV";"I_8646209:10;M457265:30;M457266:30;I_114368:10;OT00109996_1:10";"None";
"MT00114815_10:10";"None";"1.000000000000";"None";"2017-03-13 07:06:00";"2017-03-13 13:06:00";"DefaultSalesResource";"None";"None";"M460749:10";"None";
"MT00114877_32:10";"None";"2.000000000000";"None";"2017-03-13 07:06:00";"2017-03-13 13:06:00";"DefaultSalesResource";"None";"None";"M460749:10;M454124:10";"None";
"M445891:50";"1066400-50";"10.000000000000";"10.000000000000";"2017-03-13 07:13:22";"2017-03-13 08:13:22";"sammaspuurpingid";"puurimine1";"TOR";"M445902:40";"M445875:60";
"M490062:10";"2012260-10";"120.000000000000";"None";"2017-03-13 07:20:22";"2017-03-13 09:00:22";"03_laserlõikuspink_trumpf";"laserlõik1";"LME";"I_4.0RL_UNI:10";"M489947:20";
"M486052:30";"2109830-30";"551.000000000000";"None";"2017-03-13 07:23:18";"2017-03-13 09:19:00";"pressidex40t";"lõike sta1";"ETV";"M486062:20";"M486043:40";
"M489773:10";"901250-10";"50.000000000000";"None";"2017-03-13 07:30:00";"2017-03-13 16:40:00";"keev_rob_reis_1";"robotkeev1";"ETV";"I_62093-D:10;M441184:40;M441190:30;M489826:20;M498411:10;M489802:10";"M489590:20;M498379:20";
"M485022:10";"856530";"7.000000000000";"None";"2017-03-13 07:33:00";"2017-03-13 12:28:00";"pakkijad_lõv";"pakkimine1";"LÕV";"M499535:50;OT00110021_2:10;OT00110021_1:10;M445957:10;I_8565309:10;M499536:10";"MT00115114_2:10";
"MT00114985_11:10";"None";"3.000000000000";"None";"2017-03-13 07:33:00";"2017-03-13 13:33:00";"DefaultSalesResource";"None";"None";"M471782:10";"None";
"M476081:10";"1046000-10";"5.000000000000";"None";"2017-03-13 07:34:35";"2017-03-13 07:36:40";"torulaser_trumpf";"torulaser1";"LME";"I_108912:10";"M476069:20";
"M490335:20";"5018750-20";"120.000000000000";"None";"2017-03-13 07:36:00";"2017-03-13 08:36:00";"haavel_rv";"haaveldus1";"RKO";"M490381:10";"M490272:30";
"M476069:20";"1046000-20";"5.000000000000";"None";"2017-03-13 07:36:40";"2017-03-13 07:48:20";"01_torupainutuspink";"torupainu1";"TOR";"M476081:10";"M476058:30";
"MT00114715_15.5:10";"None";"2.000000000000";"None";"2017-03-13 07:40:00";"2017-03-13 13:40:00";"DefaultSalesResource";"None";"None";"M450019:10";"None";
"LTM854604220117:10";"854604";"40.000000000000";"None";"2017-03-13 07:40:00";"2017-03-16 13:10:00";"pakkijad_lõv";"pakkimine1";"LÕV";"M484352:20;M458675:10";"None";
"M483767:10";"8641509";"15.000000000000";"None";"2017-03-13 07:45:00";"2017-03-13 09:00:00";"laotöö.jad";"komplekte1";"LADU";"I_2900210:10;OT00109799_2:10;M453746:20;M486041:20;I_100724:10;OT00109717_6:10;OT00109718_1:10;OT00110049_1:10;OT00109806_3:10";"LTM8641503101171:10";
"M476080:10";"1045990-10";"5.000000000000";"None";"2017-03-13 07:46:15";"2017-03-13 07:48:20";"torulaser_trumpf";"torulaser1";"LME";"I_108912:10";"M476068:20";
